Tipus / Tipo;OBJECTID;Nombre Places / Número Plazas;created_user;created_date;last_edited_user;last_edited_date;geo_shape;geo_point_2d
A - Horquilla;266348;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3787795549374344, 39.485777590563465], ""type"": ""Point""}";39.485777590563465, -0.3787795549374344
A - Horquilla;266351;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3689561660569575, 39.46083875660488], ""type"": ""Point""}";39.46083875660488, -0.3689561660569575
A - Horquilla;266353;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36687622310348517, 39.461706511543994], ""type"": ""Point""}";39.461706511543994, -0.36687622310348517
A - Horquilla;266355;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3674346511311857, 39.46468831664842], ""type"": ""Point""}";39.46468831664842, -0.3674346511311857
A - Horquilla;266360;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36819604377639303, 39.48638972062084], ""type"": ""Point""}";39.48638972062084, -0.36819604377639303
A - Horquilla;266363;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4138860844781693, 39.46793187036411], ""type"": ""Point""}";39.46793187036411, -0.4138860844781693
A - Horquilla;266366;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4124556402531913, 39.46780077964893], ""type"": ""Point""}";39.46780077964893, -0.4124556402531913
A - Horquilla;266368;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.41105105264044556, 39.4671433828658], ""type"": ""Point""}";39.4671433828658, -0.41105105264044556
A - Horquilla;266369;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.41137034834418107, 39.467150252176125], ""type"": ""Point""}";39.467150252176125, -0.41137034834418107
A - Horquilla;266374;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4112443395385144, 39.469256515759646], ""type"": ""Point""}";39.469256515759646, -0.4112443395385144
A - Horquilla;266375;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4119506762583813, 39.468761464141934], ""type"": ""Point""}";39.468761464141934, -0.4119506762583813
A - Horquilla;266376;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.4118600157454617, 39.46876739994529], ""type"": ""Point""}";39.46876739994529, -0.4118600157454617
A - Horquilla;266377;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.41159401276666735, 39.468618622349155], ""type"": ""Point""}";39.468618622349155, -0.41159401276666735
A - Horquilla;266382;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37591700276967, 39.4929737556756], ""type"": ""Point""}";39.4929737556756, -0.37591700276967
A - Horquilla;266383;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3768463528633201, 39.49277593517111], ""type"": ""Point""}";39.49277593517111, -0.3768463528633201
A - Horquilla;266384;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3765886596694892, 39.49272399237221], ""type"": ""Point""}";39.49272399237221, -0.3765886596694892
A - Horquilla;266388;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3774379563080275, 39.49154446646074], ""type"": ""Point""}";39.49154446646074, -0.3774379563080275
A - Horquilla;266390;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3778603470652352, 39.49306671623395], ""type"": ""Point""}";39.49306671623395, -0.3778603470652352
A - Horquilla;266394;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36004160950723846, 39.48899156364824], ""type"": ""Point""}";39.48899156364824, -0.36004160950723846
A - Horquilla;266395;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35769700838953766, 39.48687460037146], ""type"": ""Point""}";39.48687460037146, -0.35769700838953766
A - Horquilla;266399;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3582431375662891, 39.484815815626796], ""type"": ""Point""}";39.484815815626796, -0.3582431375662891
A - Horquilla;266400;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3582834832857034, 39.48433577349054], ""type"": ""Point""}";39.48433577349054, -0.3582834832857034
A - Horquilla;266401;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35782635323731343, 39.483600634703365], ""type"": ""Point""}";39.483600634703365, -0.35782635323731343
A - Horquilla;266404;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35767088283312276, 39.48320371416685], ""type"": ""Point""}";39.48320371416685, -0.35767088283312276
A - Horquilla;266406;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35875934060157366, 39.48188266881692], ""type"": ""Point""}";39.48188266881692, -0.35875934060157366
A - Horquilla;266410;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3566234768223931, 39.48434102109779], ""type"": ""Point""}";39.48434102109779, -0.3566234768223931
A - Horquilla;266413;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3599060800758709, 39.48941273345643], ""type"": ""Point""}";39.48941273345643, -0.3599060800758709
A - Horquilla;266414;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37273544468266223, 39.49673266540018], ""type"": ""Point""}";39.49673266540018, -0.37273544468266223
A - Horquilla;266420;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.371182228820775, 39.49765667841282], ""type"": ""Point""}";39.49765667841282, -0.371182228820775
A - Horquilla;266421;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37363134425176886, 39.49758402299185], ""type"": ""Point""}";39.49758402299185, -0.37363134425176886
A - Horquilla;266422;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3731733794173947, 39.497382648444386], ""type"": ""Point""}";39.497382648444386, -0.3731733794173947
A - Horquilla;266423;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37458669715673604, 39.49832417078354], ""type"": ""Point""}";39.49832417078354, -0.37458669715673604
A - Horquilla;266425;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3748701372980248, 39.49765338649018], ""type"": ""Point""}";39.49765338649018, -0.3748701372980248
Aro;266426;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3757562451637239, 39.49854192012414], ""type"": ""Point""}";39.49854192012414, -0.3757562451637239
A - Horquilla;266427;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3758955118139041, 39.49746935621256], ""type"": ""Point""}";39.49746935621256, -0.3758955118139041
A - Horquilla;266432;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37648636888840437, 39.49687387769371], ""type"": ""Point""}";39.49687387769371, -0.37648636888840437
A - Horquilla;266435;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3773388346341848, 39.4978669793015], ""type"": ""Point""}";39.4978669793015, -0.3773388346341848
A - Horquilla;266436;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37787539533705156, 39.49749749614835], ""type"": ""Point""}";39.49749749614835, -0.37787539533705156
A - Horquilla;266443;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38058357418784405, 39.49739629759013], ""type"": ""Point""}";39.49739629759013, -0.38058357418784405
A - Horquilla;266445;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38066306550700485, 39.495864598651394], ""type"": ""Point""}";39.495864598651394, -0.38066306550700485
A - Horquilla;266447;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3773467746956112, 39.49814407893844], ""type"": ""Point""}";39.49814407893844, -0.3773467746956112
;266449;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37663191249404837, 39.47183732214289], ""type"": ""Point""}";39.47183732214289, -0.37663191249404837
A - Horquilla;266453;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38350583164539087, 39.467565689494315], ""type"": ""Point""}";39.467565689494315, -0.38350583164539087
;266454;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3579126508240485, 39.470864206143986], ""type"": ""Point""}";39.470864206143986, -0.3579126508240485
;266456;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3785474305081251, 39.467816705022535], ""type"": ""Point""}";39.467816705022535, -0.3785474305081251
A - Horquilla;266457;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.34171182660766697, 39.455512582300074], ""type"": ""Point""}";39.455512582300074, -0.34171182660766697
A - Horquilla;266460;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37760212781768154, 39.495067069648314], ""type"": ""Point""}";39.495067069648314, -0.37760212781768154
A - Horquilla;266465;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3796234236178586, 39.49487227273692], ""type"": ""Point""}";39.49487227273692, -0.3796234236178586
A - Horquilla;266470;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.375157399479765, 39.467017598828775], ""type"": ""Point""}";39.467017598828775, -0.375157399479765
;266475;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37920152779508487, 39.46798948127803], ""type"": ""Point""}";39.46798948127803, -0.37920152779508487
A - Horquilla;266482;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3423331028199924, 39.46606062724927], ""type"": ""Point""}";39.46606062724927, -0.3423331028199924
A - Horquilla;266484;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38319980647324015, 39.479506246213646], ""type"": ""Point""}";39.479506246213646, -0.38319980647324015
A - Horquilla;266487;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37793389595569954, 39.487038343372], ""type"": ""Point""}";39.487038343372, -0.37793389595569954
A - Horquilla;266488;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37554285450512603, 39.47138344511938], ""type"": ""Point""}";39.47138344511938, -0.37554285450512603
A - Horquilla;266491;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36300337453906073, 39.47564311924641], ""type"": ""Point""}";39.47564311924641, -0.36300337453906073
A - Horquilla;266492;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3565428499394078, 39.47028025875984], ""type"": ""Point""}";39.47028025875984, -0.3565428499394078
A - Horquilla;266493;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3559254892526942, 39.47036606702816], ""type"": ""Point""}";39.47036606702816, -0.3559254892526942
A - Horquilla;266495;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36485511466242165, 39.46736551697052], ""type"": ""Point""}";39.46736551697052, -0.36485511466242165
A - Horquilla;266498;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3796738540247639, 39.447890957096696], ""type"": ""Point""}";39.447890957096696, -0.3796738540247639
A - Horquilla;266508;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37921074600745214, 39.4499224294075], ""type"": ""Point""}";39.4499224294075, -0.37921074600745214
A - Horquilla;266511;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37890983208255236, 39.45117955487234], ""type"": ""Point""}";39.45117955487234, -0.37890983208255236
A - Horquilla;266513;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37859706055292786, 39.45216801193531], ""type"": ""Point""}";39.45216801193531, -0.37859706055292786
A - Horquilla;266516;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3782004851826627, 39.45404311744757], ""type"": ""Point""}";39.45404311744757, -0.3782004851826627
A - Horquilla;266518;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37793593252461516, 39.45485033035005], ""type"": ""Point""}";39.45485033035005, -0.37793593252461516
A - Horquilla;266519;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37820466379369294, 39.45489215778782], ""type"": ""Point""}";39.45489215778782, -0.37820466379369294
A - Horquilla;266521;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3786994007502829, 39.452873765001705], ""type"": ""Point""}";39.452873765001705, -0.3786994007502829
A - Horquilla;266529;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3797544742298722, 39.44863600300889], ""type"": ""Point""}";39.44863600300889, -0.3797544742298722
A - Horquilla;266538;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38004663148651785, 39.44731384970325], ""type"": ""Point""}";39.44731384970325, -0.38004663148651785
A - Horquilla;266541;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38085826640051607, 39.44629084725458], ""type"": ""Point""}";39.44629084725458, -0.38085826640051607
A - Horquilla;266544;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3778587075007981, 39.44598960814192], ""type"": ""Point""}";39.44598960814192, -0.3778587075007981
A - Horquilla;266546;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.379059577925991, 39.447087492029894], ""type"": ""Point""}";39.447087492029894, -0.379059577925991
A - Horquilla;266549;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37692098853094547, 39.44700536550536], ""type"": ""Point""}";39.44700536550536, -0.37692098853094547
A - Horquilla;266552;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3802912247094291, 39.44732871405382], ""type"": ""Point""}";39.44732871405382, -0.3802912247094291
A - Horquilla;266553;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38124946775703006, 39.44728044460313], ""type"": ""Point""}";39.44728044460313, -0.38124946775703006
A - Horquilla;266555;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.380364335296298, 39.44719979689352], ""type"": ""Point""}";39.44719979689352, -0.380364335296298
A - Horquilla;266561;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38002581251810774, 39.44753809668113], ""type"": ""Point""}";39.44753809668113, -0.38002581251810774
A - Horquilla;266562;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3766353095959513, 39.44868726183157], ""type"": ""Point""}";39.44868726183157, -0.3766353095959513
A - Horquilla;266563;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3767975287122595, 39.448831307653194], ""type"": ""Point""}";39.448831307653194, -0.3767975287122595
A - Horquilla;266564;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3772359471006274, 39.448889777289544], ""type"": ""Point""}";39.448889777289544, -0.3772359471006274
A - Horquilla;266568;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3805259447784502, 39.44928601047289], ""type"": ""Point""}";39.44928601047289, -0.3805259447784502
A - Horquilla;266574;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3670471213144394, 39.463969590626576], ""type"": ""Point""}";39.463969590626576, -0.3670471213144394
A - Horquilla;266576;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3672239499972108, 39.464223419501245], ""type"": ""Point""}";39.464223419501245, -0.3672239499972108
A - Horquilla;266578;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3646264353518937, 39.46746277027975], ""type"": ""Point""}";39.46746277027975, -0.3646264353518937
A - Horquilla;266585;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3678854305124792, 39.466093241144954], ""type"": ""Point""}";39.466093241144954, -0.3678854305124792
A - Horquilla;266589;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36681207008667993, 39.46654323846949], ""type"": ""Point""}";39.46654323846949, -0.36681207008667993
A - Horquilla;266595;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.36860139577534823, 39.46619208340443], ""type"": ""Point""}";39.46619208340443, -0.36860139577534823
A - Horquilla;266603;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3608145347789966, 39.49045980120749], ""type"": ""Point""}";39.49045980120749, -0.3608145347789966
A - Horquilla;266605;8;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.372730071309979, 39.47548731735919], ""type"": ""Point""}";39.47548731735919, -0.372730071309979
A - Horquilla;266607;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.39487343309489503, 39.484674716234764], ""type"": ""Point""}";39.484674716234764, -0.39487343309489503
A - Horquilla;266612;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.35576951900023107, 39.473486307949315], ""type"": ""Point""}";39.473486307949315, -0.35576951900023107
A - Horquilla;266614;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.38400167028526566, 39.46105758687769], ""type"": ""Point""}";39.46105758687769, -0.38400167028526566
A - Horquilla;266623;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3664735334249841, 39.4650678554457], ""type"": ""Point""}";39.4650678554457, -0.3664735334249841
A - Horquilla;266627;2;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.37336258502474723, 39.47330898499094], ""type"": ""Point""}";39.47330898499094, -0.37336258502474723
A - Horquilla;266628;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3837277717022316, 39.457217825555], ""type"": ""Point""}";39.457217825555, -0.3837277717022316
A - Horquilla;266630;6;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.3951256307245117, 39.45473907518905], ""type"": ""Point""}";39.45473907518905, -0.3951256307245117
A - Horquilla;266636;4;GIS;2023-06-19T02:56:07+02:00;GIS;2023-06-19T02:56:07+02:00;"{""coordinates"": [-0.40238054453939304, 39.48377084456152], ""type"": ""Point""}";39.48377084456152, -0.40238054453939304
