OBJECTID;Nombre Places / Número Plazas;created_user;created_date;last_edited_user;last_edited_date;geo_shape;geo_point_2d
172734;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3549565870286108, 39.46773205152393], ""type"": ""Point""}";39.46773205152393, -0.3549565870286108
172737;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3530261182479227, 39.46943153649758], ""type"": ""Point""}";39.46943153649758, -0.3530261182479227
172739;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3569462853679552, 39.45697037091667], ""type"": ""Point""}";39.45697037091667, -0.3569462853679552
172740;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3524261845916224, 39.46018203347604], ""type"": ""Point""}";39.46018203347604, -0.3524261845916224
172741;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3537597251012386, 39.46090562191576], ""type"": ""Point""}";39.46090562191576, -0.3537597251012386
172746;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3870038729506685, 39.48466578242211], ""type"": ""Point""}";39.48466578242211, -0.3870038729506685
172752;3;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3938545348467883, 39.48328636838355], ""type"": ""Point""}";39.48328636838355, -0.3938545348467883
172753;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39546927498880236, 39.483048172817455], ""type"": ""Point""}";39.483048172817455, -0.39546927498880236
172756;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3920324459414456, 39.48723318928941], ""type"": ""Point""}";39.48723318928941, -0.3920324459414456
172759;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.393980915056868, 39.48608289588319], ""type"": ""Point""}";39.48608289588319, -0.393980915056868
172770;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.40421051529842816, 39.48996904689911], ""type"": ""Point""}";39.48996904689911, -0.40421051529842816
172773;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3908099846116275, 39.43195637250259], ""type"": ""Point""}";39.43195637250259, -0.3908099846116275
172780;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3963813915330885, 39.44315368671688], ""type"": ""Point""}";39.44315368671688, -0.3963813915330885
172781;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.39161297448064375, 39.443043254251464], ""type"": ""Point""}";39.443043254251464, -0.39161297448064375
172787;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3920803764882966, 39.44436023297717], ""type"": ""Point""}";39.44436023297717, -0.3920803764882966
172797;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4022426138514002, 39.4901704682804], ""type"": ""Point""}";39.4901704682804, -0.4022426138514002
172798;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3999859621459693, 39.48858369680929], ""type"": ""Point""}";39.48858369680929, -0.3999859621459693
172799;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3953493104108066, 39.48838607437667], ""type"": ""Point""}";39.48838607437667, -0.3953493104108066
172800;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4073281018915996, 39.492781536836915], ""type"": ""Point""}";39.492781536836915, -0.4073281018915996
172802;2;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3960571393795456, 39.491322861975476], ""type"": ""Point""}";39.491322861975476, -0.3960571393795456
172803;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.3949182521552087, 39.49034185190597], ""type"": ""Point""}";39.49034185190597, -0.3949182521552087
172806;1;GIS;2023-06-19T04:56:42+02:00;GIS;2023-06-19T04:56:42+02:00;"{""coordinates"": [-0.4043451785362774, 39.494174817688396], ""type"": ""Point""}";39.494174817688396, -0.4043451785362774
